电影名称,评分,短评数量,前 5 条热门短评
小萝莉的猴神大叔 Bajrangi Bhaijaan,8.4,82927,不说了，洗脸去了
小萝莉的猴神大叔 Bajrangi Bhaijaan,8.4,82927,《猴神老哥》用心推荐，小孩是人生最难的副本，没有攻略，没有外挂，如果运气好可以组团，最难的BOSS是自己，最好的buff是陪伴。
小萝莉的猴神大叔 Bajrangi Bhaijaan,8.4,82927,难道是政治阻止了爱？圣母婊以为爱可以战胜一切
小萝莉的猴神大叔 Bajrangi Bhaijaan,8.4,82927,在真正深切的爱意与人性的光芒之下，一切由于偏见和狭隘而被塑造出来的障碍——不同的信仰、对立的政治、分割的土地，都不再重要。
再次出发之纽约遇见你 Begin Again,8.5,73667,城市和音乐真的是一拍即合的恋人，听着音乐走路都有风。治愈系电影，放空心情后奈特莉的血盆大口都不那么讨厌了。 PS一定要给译名“歌曲改变人生”点赞，6个字完全提炼出了电影本身。
再次出发之纽约遇见你 Begin Again,8.5,73667,Keira Knightley的衣服真好看，穿出一种闲闲的、不用力过猛的精致。平胸果然是王道，轻盈、削薄、纤细…像未发育起来的小女生，又像清秀版的小男生。只要不用那著名的下巴颏演戏，KK也不是很讨厌嘛。Mark Ruffalo这只卷毛，每次出来我都想让女猪脚跟他滚床单否则不能尽兴究竟是什么心理。
再次出发之纽约遇见你 Begin Again,8.5,73667,电影给4星，歌曲加一星。原声带真的是要进入本年度最佳电影原声候选了。
再次出发之纽约遇见你 Begin Again,8.5,73667,增强版《Once》，音乐还是非常好听，整个故事很清新很温暖，《大地惊雷》的小姑娘很抢眼，可惜后面不够出彩了。但总感觉缺了点《Once》里那种真诚、伤痛和爱的错失，略有些甜腻。不过仍然是非常好看非常舒服的电影。
再次出发之纽约遇见你 Begin Again,8.5,73667,好听、好看的小清新。最棒的是两人没上床，连个吻都没有。
追随 Following,8.9,30945,这片居然不是双重人格！太脱俗了
追随 Following,8.9,30945,我曾经跟踪过一对陌生情侣，因为他们走的太快了，完全不符合正常情侣的步速，这让我好奇。当他们拐进路边的快捷酒店时，一切疑云烟消云散。
追随 Following,8.9,30945,诺兰的牛逼来源于内心散发出的恐惧。
追随 Following,8.9,30945,两个发现，一个主角叫Cobb，另一个主角房门上有个蝙蝠侠标志。
追随 Following,8.9,30945,诺兰大神的处女作 神一样的叙事剪接初现江湖。
聚焦 Spotlight,8.8,48147,本来想打四星。然后我问了自己一个问题：“如果这个题材让韩国人拍…”不由得虎躯一震，赶紧改成五星。
聚焦 Spotlight,8.8,48147,作为一个前记者，看完这种电影真是感慨万千啊……如果不能坚持新闻理想，倒也不必把选择悲情化。做记者本身就要有一点理想主义才行，因为是你主动选择了那个桅杆上的瞭望哨作为岗位。只可惜我们受到的教育和现实完全是拧巴的……电影本身非常棒！尤其是演员的集体表演！
聚焦 Spotlight,8.8,48147,有点像“撞车”，都是群戏电影，每个人都有精湛发挥。聚焦天主教性侵丑闻，凌厉割喉的步步求证。电影最成功的是将亵童和性向做出切割，指出这是教会这一全世界最藏污纳垢组织自上而下的制度性丑恶，看完会让人失去对宗教的所有敬畏。
聚焦 Spotlight,8.8,48147,没有猪队友，没有渣Boss，没有性生活。不得不说美国梦真的可以洗脑，每每洗毕都感觉自己也香喷喷的。
聚焦 Spotlight,8.8,48147,国内记者看来更像是一曲纸媒悲歌，近年国内调查新闻环境每况愈下，传统名牌报纸、电视调查栏目纷纷衰落，不仅仅是舆论环境持续收紧，未被政治打败的，也被资本击垮了。对我们而言，这是一部屠龙之技的鸡血片。
东京物语 東京物語,9.2,23810,刚到东京的时候，妈妈说：“原来东京这么近。”决定离开东京的时候，妈妈说：“东京真的太远了。”
东京物语 東京物語,9.2,23810,“兒女們未必不愛自己的父母，他們相信自己是愛的，但卻在日常生活的淘洗中漸次失蹤了那份感情，愛與尊敬只剩下一個自以為是的幻影。”
东京物语 東京物語,9.2,23810,东京看过了，热海也看过了，我们可以回家了。
东京物语 東京物語,9.2,23810,生活总是让人失望的
东京物语 東京物語,9.2,23810,电影在流逝之外，人的变化在流逝之外。还有，这世界真让人灰心。
一次别离 جدایی نادر از سیمین,8.7,49232,一个教育女儿坚持写正确答案，哪怕为此开罪老师（权威），哪怕为此失去分数和成绩（利益）的男人，却手按着圣洁的古兰经流利娴熟地撒了谎。而一个没什么文化，艰辛挣扎在社会底层的女人，却在向古兰经宣誓之前，想到自己说出的可能是难以确证的谎言，而瑟缩崩溃地说：不，我还有疑虑……
一次别离 جدایی نادر از سیمین,8.7,49232,"我国这些年最喜闻乐见的家庭剧剧情，只不过他们还有""信仰""这个词"
一次别离 جدایی نادر از سیمین,8.7,49232,4.5。一次即永恒！①着意隐去匠气，还故事以挚诚本真，唯象征私隐于后。②一席黑头巾掠过楼道、车流。③隐匿于镜头外的西方理想国。④你怎么敢看着我的眼睛撒谎！⑤古兰经的存在一度置瑞茨于人性罪责和信仰之间，如替老人洗澡、告白真相等。⑥玻璃门之隔。
一次别离 جدایی نادر از سیمین,8.7,49232,格局无需大，笔触只要深。
一次别离 جدایی نادر از سیمین,8.7,49232,这是我第一部伊朗电影，很幸运遇上这么棒的一部。撇开外面世界的动荡，而是关注2个普通家庭的矛盾。代入感特别强，完全置身于这一次冲突。宗教，信仰，坚持，无一不回味无穷。当我们没有一本可以用来起誓的《古兰经》时，你用什么来约束自己？
驴得水,8.3,157429,幸好有个民国，不然借古讽今都没有抓手
驴得水,8.3,157429,对人性的描写太精彩了，中国的好编剧是不是都去写话剧了。女一出色。有人嫌话剧感太重，我倒觉得没有问题，起码是好看的，总比电影感十足的烂片好看。
驴得水,8.3,157429,三颗星全给任素汐，她是中国最优秀的话剧女演员，有魂。她的巴掌都像是打在我的脸上。但是，建议导演改一下职务叫摄像吧，因为您只发挥了这个功能。
驴得水,8.3,157429,悲叹的是被压迫的是女性，欣慰的是觉醒的也是女性
驴得水,8.3,157429,后半段太糟糕了。编导像发动起来的传送带，疯狂号召观众扔石头。但最致命的是完全放大了舞台剧改编电影的缺陷，情节推动靠走，人物性格全部靠吼。我绝不是拥护电影形式的圣徒，但也确实看不下“让语言飞”的偷懒与背离。至于讽刺，荒诞和反动之类的解读，难道大家都是当了太久外宾非得要恍然大悟嘛
黑鹰坠落 Black Hawk Down,8.7,28415,这里没有《拯救大兵瑞恩》的煽情回忆，也没有《现代启示录》的痛苦反思，有的只是战争，真实而残酷的战争！
黑鹰坠落 Black Hawk Down,8.7,28415,看过最棒的战争片
黑鹰坠落 Black Hawk Down,8.7,28415,是想当作一个任务如何失败的案例来看的。。战斗场面够多，信息量还是不够全。。战争残酷狰狞自不必说，只是只有美方士兵单方面的人性化描画，至于那些发狂的索马里士兵却只是默默而生，默默而死，成不了一个相互沟通的契机。。背景音乐很不错
黑鹰坠落 Black Hawk Down,8.7,28415,16年之后（2017年）再看这部电影，更能体会到它的伟大——它开创的现代战争片电影美学，迄今没有人能够超越。
黑鹰坠落 Black Hawk Down,8.7,28415,背景乐配的超级赞！！。。动作和阵容十分强大，但是这样的战争，感觉美国多管闲事害了自己。。经典台词：不是我们想去做英雄，只是时势造英雄。PS：华丽丽的hugh是医官（就是满脸是血那个，和josh一起抢救别人的医官），orlando刚出来就坠机，ewan猥琐的倒茶兵。汗颜。。
我爱你 그대를 사랑합니다,9.0,30206,對不起，我是個膽小鬼，沒有妳我怕活不下去。
我爱你 그대를 사랑합니다,9.0,30206,他们是我看过最帅和最漂亮的四位男女主角。
我爱你 그대를 사랑합니다,9.0,30206,"“我是个胆小鬼，没有你，我怕活不下去。”四个古稀老人，两段浓浓黄昏恋，他们爱的善良，爱的浪漫，爱的纯粹。即便有些段落会让人感觉略显刻意煽情，但众多老戏骨奉献出的这部电影依然十分值得一看同时也耐人寻味。btw,我始终无法免疫这类电影，满满都是泪。★★★★"
我爱你 그대를 사랑합니다,9.0,30206,"“我是个胆小鬼，没有你，我怕活不下去。” "
我爱你 그대를 사랑합니다,9.0,30206,这样的片子 韩国好会拍啊 眼泪止不住流
千钧一发 Gattaca,8.8,37828,“我只是把身体给了你，你却让我分享了你的梦想”。（BTW：Original Music by Michael Nyman）
千钧一发 Gattaca,8.8,37828,当你有梦想 全世界都会帮你
千钧一发 Gattaca,8.8,37828,看了这部《千钧一发》，没想到还真不错，男煮饺儿追求梦想时不给自己留任何后路的精神真鸡巴励志啊……这种励志非心灵鸡汤式励志，而是心灵牛鞭汤式励志……我们曾经都是星尘，莫名其妙地来到了父亲的睾丸里，来人世走一遭后重新变成星尘……反正迟早变星尘，不如追梦尽情活…… 
千钧一发 Gattaca,8.8,37828,人类的历史就是一部歧视史，财富、地位、年龄、性向、肤色...基因决定人生，不过是把这种歧视从人的出生开始以科学的形式固定下来。电影想讲述的是：我也许没有伟大的基因，但我有一颗造梦的心——我就是那个统计学上渺小到不计、但没人可以抹去的1%。
千钧一发 Gattaca,8.8,37828,大唐读完《三体》之后，连呼“太真实了”，从某方面来看，科幻的确是一种现实主义，只不过它叙述的不是过去的现实（历史），而是叙述现在和未来的现实。尤其是生物科学，它所衍生的伦理道德、社会问题直接关乎人类的生物性基础，虽然电影本身的故事和节奏略显平慢，但是主题本身的冲突性就已足够抓人了
发条橙 A Clockwork Orange,8.5,51180,对于他的电影我一直都抱着没水平写影评就闭嘴的态度
发条橙 A Clockwork Orange,8.5,51180,我也想买那个瓷的大JJ
发条橙 A Clockwork Orange,8.5,51180,我觉得惊讶的是传说中的经典居然真的让我觉得很经典 
发条橙 A Clockwork Orange,8.5,51180,成功预言了杨永信的电击疗法。
发条橙 A Clockwork Orange,8.5,51180,让人看了绝望的片子，对制度的一种无谓的反抗，制度下，人人都被洗脑
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,26834,小女孩太可爱
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,26834,小伙子骑自行车是十级水平，可以代表国家参加奥运会了。2015.3.24成都
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,26834,"初中毕业的那一年，正好是20周年。和姐姐一起去艺都看的。当时只恨没带面巾纸……哭S了。"
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,26834,E.T.爹妈就是那种去一趟动物园会把孩子落下，还好几天没发现的糟糕家长吧
E.T. 外星人 E.T.: The Extra-Terrestrial,8.6,26834,"斯皮尔伯格的温情科幻童话。1.摄影考究,ET与Elliott主观视角镜头纵贯全片,柔焦与梦幻布光。2.金属钥匙碰撞作为声音符号。3.双人舞场景迷幻朦胧,垫脚男孩=花式虐狗?4.单车翱翔于银色月光下,童年的美好梦境。5.初次相识的手势模仿与[德州巴黎]父子复认的倒行相映成趣。6.盆花的荣枯牵动人心。（8.8/10）"
